hp_id,background_freq,sum_freq_across_diseases
HP:0009839,0.00067982,8.820000
HP:0009843,0.00050939,6.608889
HP:0009844,0.00019655,2.550000
HP:0009845,0.00003854,0.500000
HP:0009852,0.00008478,1.100000
HP:0009875,0.00005164,0.670000
HP:0009878,0.00035456,4.600000
HP:0009879,0.00449536,58.322816
HP:0009880,0.00007708,1.000000
HP:0009881,0.00051025,6.620000
HP:0009882,0.00745998,96.785750
HP:0009883,0.00007708,1.000000
HP:0009884,0.00023928,3.104483
HP:0009886,0.00100360,13.020769
HP:0009887,0.00011947,1.550000
HP:0009888,0.00018229,2.365000
HP:0009890,0.00266913,34.629336
HP:0009891,0.00241806,31.371905
HP:0009892,0.00056819,7.371667
HP:0009894,0.00021427,2.780000
HP:0009895,0.00004239,0.550000
HP:0009896,0.00037537,4.870000
HP:0009897,0.00003854,0.041667
HP:0009899,0.00024048,3.120000
HP:0009900,0.00028313,3.673333
HP:0009901,0.00042651,5.533575
HP:0009902,0.00006937,0.900000
HP:0009904,0.00027439,3.560000
HP:0009905,0.00011587,1.503333
HP:0009906,0.00098736,12.810000
HP:0009907,0.00058322,7.566667
HP:0009908,0.00040040,5.194762
HP:0009909,0.00085496,11.092208
HP:0009911,0.00030137,3.910000
HP:0009912,0.00032141,4.170000
HP:0009913,0.00004239,0.550000
HP:0009914,0.00044615,5.788333
HP:0009916,0.00052851,6.856908
HP:0009917,0.00032810,4.256782
HP:0009918,0.00090087,11.687857
HP:0009919,0.00036573,4.745000
HP:0009921,0.00102753,13.331209
HP:0009924,0.00040234,5.220000
HP:0009926,0.00136542,17.715000
HP:0009927,0.00028489,3.696190
HP:0009928,0.00129850,16.846681
HP:0009929,0.00018807,2.440000
HP:0009930,0.00004239,0.550000
HP:0009931,0.00039724,5.153838
HP:0009932,0.00026637,3.455866
HP:0009933,0.00045439,5.895238
HP:0009934,0.00011947,1.550000
HP:0009935,0.00004239,0.550000
HP:0009937,0.00042958,5.573333
HP:0009938,0.00024819,3.220000
HP:0009939,0.00034299,4.450000
HP:0009941,0.00005781,0.750000
HP:0009942,0.00041526,5.387619
HP:0009943,0.00042315,5.490000
HP:0009944,0.00059557,7.726864
HP:0009951,0.00008093,1.050000
HP:0009958,0.00004239,0.550000
HP:0009959,0.00003854,0.170000
HP:0009966,0.00004239,0.550000
HP:0009968,0.00003854,0.500000
HP:0009970,0.00004239,0.550000
HP:0009971,0.00004239,0.550000
HP:0009988,0.00006937,0.900000
HP:0009997,0.00003854,0.170000
HP:0009999,0.00003854,0.444444
HP:0010001,0.00006937,0.900000
HP:0010011,0.00003854,0.170000
HP:0010013,0.00003854,0.170000
HP:0010017,0.00003854,0.500000
HP:0010022,0.00007708,1.000000
HP:0010026,0.00006937,0.900000
HP:0010027,0.00004239,0.550000
HP:0010034,0.00162513,21.084444
HP:0010035,0.00032673,4.238966
HP:0010037,0.00003854,0.170000
HP:0010038,0.00005164,0.670000
HP:0010040,0.00003854,0.333333
HP:0010041,0.00013303,1.725909
HP:0010043,0.00003880,0.503333
HP:0010044,0.00132901,17.242576
HP:0010046,0.00006423,0.833333
HP:0010047,0.00132391,17.176465
HP:0010048,0.00023663,3.070000
HP:0010049,0.00665568,86.350750
HP:0010051,0.00009943,1.290000
HP:0010052,0.00003854,0.170000
HP:0010054,0.00010791,1.400000
HP:0010055,0.00434559,56.379674
HP:0010058,0.00004239,0.550000
HP:0010059,0.00117620,15.260000
HP:0010066,0.00041198,5.345000
HP:0010067,0.00004239,0.550000
HP:0010068,0.00019655,2.550000
HP:0010076,0.00005550,0.720000
HP:0010077,0.00008992,1.166667
HP:0010078,0.00006937,0.900000
HP:0010084,0.00009018,1.170000
HP:0010086,0.00003854,0.333333
HP:0010091,0.00003854,0.500000
HP:0010093,0.00003854,0.500000
HP:0010097,0.00018884,2.450000
HP:0010100,0.00004239,0.550000
HP:0010101,0.00003854,0.500000
HP:0010102,0.00006937,0.900000
HP:0010103,0.00005164,0.670000
HP:0010104,0.00003854,0.500000
HP:0010105,0.00032629,4.233333
HP:0010107,0.00018499,2.400000
HP:0010109,0.00190740,24.746667
HP:0010111,0.00004239,0.550000
HP:0010112,0.00013624,1.767619
HP:0010164,0.00008093,1.050000
HP:0010165,0.00006937,0.900000
HP:0010168,0.00003854,0.500000
HP:0010171,0.00003854,0.170000
HP:0010173,0.00019269,2.500000
HP:0010174,0.00009211,1.195000
HP:0010176,0.00003854,0.340000
HP:0010177,0.00003854,0.500000
HP:0010179,0.00004239,0.550000
HP:0010182,0.00004239,0.550000
HP:0010185,0.00058502,7.590000
HP:0010186,0.00009018,1.170000
HP:0010193,0.00004239,0.550000
HP:0010194,0.00013257,1.720000
HP:0010219,0.00022468,2.915000
HP:0010228,0.00003854,0.170000
HP:0010230,0.00174079,22.585000
HP:0010231,0.00005164,0.670000
HP:0010234,0.00012872,1.670000
HP:0010236,0.00011562,1.500000
HP:0010239,0.00011176,1.450000
HP:0010241,0.00023509,3.050000
HP:0010242,0.00008247,1.070000
HP:0010248,0.00007708,1.000000
HP:0010252,0.00004710,0.611111
HP:0010255,0.00003854,0.170000
HP:0010259,0.00018499,2.400000
HP:0010264,0.00007708,1.000000
HP:0010270,0.00003854,0.500000
HP:0010275,0.00011562,1.500000
HP:0010280,0.00086815,11.263333
HP:0010281,0.00010791,1.400000
HP:0010282,0.00012641,1.640000
HP:0010284,0.00015129,1.962857
HP:0010285,0.00021505,2.790000
HP:0010286,0.00045244,5.870000
HP:0010287,0.00014067,1.825000
HP:0010288,0.00003854,0.025000
HP:0010289,0.00005164,0.670000
HP:0010290,0.00018421,2.390000
HP:0010291,0.00015700,2.036949
HP:0010292,0.00021747,2.821429
HP:0010293,0.00015184,1.970000
HP:0010294,0.00005164,0.670000
HP:0010295,0.00040157,5.210000
HP:0010296,0.00090200,11.702563
HP:0010297,0.00111914,14.519726
HP:0010298,0.00020466,2.655238
HP:0010299,0.00020965,2.720000
HP:0010300,0.00026746,3.470000
HP:0010301,0.00058579,7.600000
HP:0010302,0.00028480,3.695000
HP:0010303,0.00003854,0.170000
HP:0010305,0.00040313,5.230173
HP:0010306,0.00278634,36.150000
HP:0010307,0.00159963,20.753590
HP:0010309,0.00015955,2.070000
HP:0010310,0.00045300,5.877222
HP:0010311,0.00036188,4.695000
HP:0010313,0.00005164,0.670000
HP:0010314,0.00022237,2.885000
HP:0010315,0.00004239,0.550000
HP:0010316,0.00025886,3.358491
HP:0010318,0.00094111,12.210000
HP:0010322,0.00006937,0.900000
HP:0010326,0.00003854,0.500000
HP:0010327,0.00004239,0.550000
HP:0010331,0.00006474,0.840000
HP:0010339,0.00004239,0.550000
HP:0010344,0.00003854,0.340000
HP:0010347,0.00004239,0.550000
HP:0010348,0.00003854,0.170000
HP:0010359,0.00004239,0.550000
HP:0010371,0.00004239,0.550000
HP:0010383,0.00004239,0.550000
HP:0010413,0.00004239,0.550000
HP:0010432,0.00003854,0.333333
HP:0010438,0.00003854,0.500000
HP:0010441,0.00003854,0.170000
HP:0010442,0.00232469,30.160495
HP:0010443,0.00028544,3.703333
HP:0010444,0.00068650,8.906681
HP:0010445,0.00021497,2.789048
HP:0010446,0.00024425,3.168912
HP:0010447,0.00014182,1.840000
HP:0010448,0.00014580,1.891667
HP:0010450,0.00031069,4.030909
HP:0010451,0.00003854,0.050000
HP:0010452,0.00003880,0.503333
HP:0010454,0.00032483,4.214286
HP:0010455,0.00018499,2.400000
HP:0010458,0.00035764,4.640000
HP:0010459,0.00033683,4.370000
HP:0010460,0.00019847,2.575000
HP:0010461,0.00029867,3.875000
HP:0010463,0.00043664,5.665000
HP:0010464,0.00118271,15.344444
HP:0010465,0.00015454,2.005000
HP:0010468,0.00018113,2.350000
HP:0010469,0.00025975,3.370000
HP:0010471,0.00058095,7.537273
HP:0010472,0.00043163,5.600000
HP:0010473,0.00055496,7.200000
HP:0010475,0.00012294,1.595000
HP:0010476,0.00003854,0.340000
HP:0010477,0.00015885,2.060909
HP:0010479,0.00026592,3.450000
HP:0010480,0.00006937,0.900000
HP:0010481,0.00018421,2.390000
HP:0010483,0.00003854,0.170000
HP:0010484,0.00005550,0.720000
HP:0010485,0.00014737,1.911961
HP:0010486,0.00008247,1.070000
HP:0010487,0.00055547,7.206667
HP:0010489,0.00033837,4.390000
HP:0010490,0.00012758,1.655263
HP:0010491,0.00015415,2.000000
HP:0010492,0.00003854,0.170000
HP:0010493,0.00007733,1.003333
HP:0010494,0.00004239,0.550000
HP:0010495,0.00004239,0.550000
HP:0010497,0.00011061,1.435000
HP:0010498,0.00004239,0.550000
HP:0010499,0.00028768,3.732378
HP:0010500,0.00005781,0.750000
HP:0010501,0.00047100,6.110690
HP:0010502,0.00070252,9.114444
HP:0010503,0.00008686,1.126923
HP:0010505,0.00016649,2.160000
HP:0010506,0.00006937,0.900000
HP:0010508,0.00043394,5.630000
HP:0010509,0.00006937,0.900000
HP:0010510,0.00018267,2.370000
HP:0010511,0.00134933,17.506190
HP:0010512,0.00028274,3.668333
HP:0010514,0.00005742,0.745000
HP:0010515,0.00031216,4.050000
HP:0010516,0.00013951,1.810000
HP:0010517,0.00003854,0.500000
HP:0010518,0.00004047,0.525000
HP:0010519,0.00016726,2.170000
HP:0010521,0.00015415,2.000000
HP:0010522,0.00103913,13.481640
HP:0010523,0.00015415,2.000000
HP:0010524,0.00022815,2.960000
HP:0010525,0.00008247,1.070000
HP:0010526,0.00057790,7.497632
HP:0010527,0.00010328,1.340000
HP:0010528,0.00005781,0.750000
HP:0010529,0.00199388,25.868540
HP:0010530,0.00019148,2.484286
HP:0010531,0.00006937,0.900000
HP:0010532,0.00023523,3.051818
HP:0010533,0.00003854,0.111111
HP:0010534,0.00019616,2.545000
HP:0010535,0.00312878,40.592847
HP:0010536,0.00127162,16.498009
HP:0010537,0.00053216,6.904286
HP:0010538,0.00021543,2.795000
HP:0010539,0.00021505,2.790000
HP:0010540,0.00005550,0.720000
HP:0010541,0.00045938,5.960000
HP:0010542,0.00003854,0.170000
HP:0010543,0.00023855,3.095000
HP:0010544,0.00067477,8.754444
HP:0010545,0.00029874,3.875802
HP:0010546,0.00077110,10.004286
HP:0010547,0.00063280,8.210000
HP:0010548,0.00037118,4.815741
HP:0010549,0.00029675,3.850000
HP:0010550,0.00098904,12.831818
HP:0010551,0.00003854,0.170000
HP:0010553,0.00077990,10.118485
HP:0010554,0.00157825,20.476190
HP:0010557,0.00143486,18.615866
HP:0010558,0.00005550,0.720000
HP:0010559,0.00011562,1.500000
HP:0010560,0.00003854,0.500000
HP:0010561,0.00017240,2.236667
HP:0010562,0.00071909,9.329444
HP:0010564,0.00010390,1.347937
HP:0010565,0.00005550,0.720000
HP:0010566,0.00092261,11.970000
HP:0010567,0.00014055,1.823529
HP:0010569,0.00014645,1.900000
HP:0010571,0.00058964,7.650000
HP:0010574,0.00026977,3.500000
HP:0010575,0.00037801,4.904286
HP:0010576,0.00056732,7.360370
HP:0010577,0.00003854,0.500000
HP:0010579,0.00211001,27.375317
HP:0010580,0.00034222,4.440000
HP:0010582,0.00112790,14.633333
HP:0010583,0.00012101,1.570000
HP:0010584,0.00019269,2.500000
HP:0010585,0.00117406,15.232222
HP:0010588,0.00005550,0.720000
HP:0010591,0.00008093,1.050000
HP:0010593,0.00006937,0.900000
HP:0010602,0.00042842,5.558333
HP:0010603,0.00019269,2.500000
HP:0010605,0.00003854,0.476190
HP:0010609,0.00099635,12.926667
HP:0010610,0.00035841,4.650000
HP:0010612,0.00033529,4.350000
HP:0010614,0.00053838,6.985000
HP:0010615,0.00034018,4.413437
HP:0010617,0.00010984,1.425000
HP:0010618,0.00029829,3.870000
HP:0010619,0.00014760,1.915000
HP:0010620,0.00049445,6.415000
HP:0010621,0.00054776,7.106667
HP:0010622,0.00027709,3.595000
HP:0010624,0.00064773,8.403636
HP:0010625,0.00003854,0.340000
HP:0010626,0.00021389,2.775000
HP:0010627,0.00188650,24.475433
HP:0010628,0.00623857,80.939240
HP:0010630,0.00004239,0.550000
HP:0010631,0.00005550,0.720000
HP:0010632,0.00014645,1.900000
HP:0010633,0.00009403,1.220000
HP:0010636,0.00038988,5.058333
HP:0010637,0.00011947,1.550000
HP:0010638,0.00008671,1.125000
HP:0010639,0.00064822,8.410000
HP:0010640,0.00003854,0.025000
HP:0010644,0.00011892,1.542857
HP:0010645,0.00010791,1.400000
HP:0010646,0.00033891,4.397044
HP:0010647,0.00004239,0.550000
HP:0010648,0.00161135,20.905599
HP:0010649,0.00005164,0.670000
HP:0010650,0.00030600,3.970000
HP:0010651,0.00004239,0.550000
HP:0010652,0.00011176,1.450000
HP:0010653,0.00003854,0.340000
HP:0010654,0.00017882,2.320000
HP:0010655,0.00201287,26.115000
HP:0010656,0.00005550,0.720000
HP:0010657,0.00019655,2.550000
HP:0010659,0.00003854,0.500000
HP:0010660,0.00007708,1.000000
HP:0010662,0.00012409,1.610000
HP:0010663,0.00030291,3.930000
HP:0010664,0.00017682,2.294048
HP:0010665,0.00066042,8.568333
HP:0010666,0.00004239,0.550000
HP:0010667,0.00007708,1.000000
HP:0010668,0.00027902,3.620000
HP:0010669,0.00205865,26.708922
HP:0010672,0.00003854,0.170000
HP:0010674,0.00024622,3.194483
HP:0010675,0.00007708,1.000000
HP:0010676,0.00004239,0.550000
HP:0010677,0.00031897,4.138333
HP:0010679,0.00004239,0.550000
HP:0010689,0.00006937,0.900000
HP:0010691,0.00005138,0.666667
HP:0010693,0.00032141,4.170000
HP:0010695,0.00016553,2.147619
HP:0010696,0.00003854,0.500000
HP:0010698,0.00008075,1.047619
HP:0010701,0.00032295,4.190000
HP:0010702,0.00220777,28.643571
HP:0010704,0.00009018,1.170000
HP:0010705,0.00019137,2.482857
HP:0010707,0.00003854,0.200000
HP:0010708,0.00010791,1.400000
HP:0010709,0.00017471,2.266667
HP:0010711,0.00015223,1.975000
HP:0010712,0.00003854,0.142857
HP:0010713,0.00003854,0.500000
HP:0010714,0.00030214,3.920000
HP:0010715,0.00006882,0.892857
HP:0010716,0.00007708,1.000000
HP:0010719,0.00085177,11.050909
HP:0010720,0.00126291,16.385000
HP:0010721,0.00046041,5.973333
HP:0010722,0.00030059,3.899798
HP:0010723,0.00003854,0.500000
HP:0010724,0.00006937,0.900000
HP:0010726,0.00012872,1.670000
HP:0010727,0.00003854,0.170000
HP:0010729,0.00095655,12.410238
HP:0010730,0.00006423,0.833333
HP:0010732,0.00003854,0.340000
HP:0010733,0.00016417,2.130000
HP:0010734,0.00020194,2.620000
HP:0010735,0.00009018,1.170000
HP:0010736,0.00004239,0.550000
HP:0010739,0.00026592,3.450000
HP:0010740,0.00021119,2.740000
HP:0010741,0.00196800,25.532857
HP:0010742,0.00009789,1.270000
HP:0010743,0.00318612,41.336667
HP:0010744,0.00006937,0.900000
HP:0010746,0.00003854,0.250000
HP:0010747,0.00055754,7.233584
HP:0010748,0.00009018,1.170000
HP:0010749,0.00027671,3.590000
HP:0010750,0.00017625,2.286667
HP:0010751,0.00117198,15.205238
HP:0010752,0.00015925,2.066154
HP:0010754,0.00024202,3.140000
HP:0010757,0.00009635,1.250000
HP:0010759,0.00047017,6.100000
HP:0010760,0.00030814,3.997778
HP:0010761,0.00095875,12.438824
HP:0010762,0.00014934,1.937500
HP:0010763,0.00024354,3.159683
HP:0010764,0.00020402,2.646970
HP:0010765,0.00052549,6.817727
HP:0010766,0.00033477,4.343333
HP:0010767,0.00006860,0.890000
HP:0010769,0.00010771,1.397436
HP:0010772,0.00044771,5.808585
HP:0010773,0.00028516,3.699641
HP:0010774,0.00003854,0.250000
HP:0010775,0.00013424,1.741667
HP:0010776,0.00006937,0.900000
HP:0010780,0.00068869,8.935000
HP:0010781,0.00091259,11.840000
HP:0010782,0.00007631,0.990000
HP:0010783,0.00758093,98.355000
HP:0010784,0.00009480,1.230000
HP:0010785,0.00009789,1.270000
HP:0010786,0.00003931,0.510000
HP:0010787,0.00003854,0.170000
HP:0010788,0.00011957,1.551316
HP:0010789,0.00017920,2.325000
HP:0010790,0.00008247,1.070000
HP:0010791,0.00009789,1.270000
HP:0010793,0.00008247,1.070000
HP:0010794,0.00045398,5.890000
HP:0010795,0.00003854,0.182270
HP:0010796,0.00003854,0.170000
HP:0010797,0.00009211,1.195000
HP:0010799,0.00011562,1.500000
HP:0010800,0.00014439,1.873333
HP:0010801,0.00010053,1.304286
HP:0010802,0.00004239,0.550000
HP:0010803,0.00099762,12.943100
HP:0010804,0.00552302,71.655621
HP:0010805,0.00003854,0.500000
HP:0010806,0.00076589,9.936599
HP:0010807,0.00166542,21.607143
HP:0010808,0.00169151,21.945680
HP:0010809,0.00011121,1.442857
HP:0010810,0.00009018,1.170000
HP:0010811,0.00007708,1.000000
HP:0010812,0.00014782,1.917816
HP:0010813,0.00011011,1.428571
HP:0010814,0.00005550,0.720000
HP:0010815,0.00009789,1.270000
HP:0010816,0.00042547,5.520000
HP:0010817,0.00014645,1.900000
HP:0010818,0.00207525,26.924327
HP:0010819,0.00268425,34.825421
HP:0010820,0.00003854,0.500000
HP:0010821,0.00025243,3.275000
HP:0010822,0.00003854,0.340000
HP:0010823,0.00003854,0.166667
HP:0010824,0.00016726,2.170000
HP:0010825,0.00004239,0.550000
HP:0010826,0.00005550,0.720000
HP:0010827,0.00003854,0.340000
HP:0010828,0.00008093,1.050000
HP:0010829,0.00130757,16.964444
HP:0010830,0.00073283,9.507778
HP:0010831,0.00130561,16.939026
HP:0010832,0.00020965,2.720000
HP:0010833,0.00005241,0.680000
HP:0010834,0.00008478,1.100000
HP:0010835,0.00009789,1.270000
HP:0010836,0.00004239,0.550000
HP:0010837,0.00077077,10.000000
HP:0010838,0.00015955,2.070000
HP:0010839,0.00011947,1.550000
HP:0010841,0.00196319,25.470386
HP:0010843,0.00021736,2.820000
HP:0010844,0.00012332,1.600000
HP:0010845,0.00081372,10.557143
HP:0010846,0.00008478,1.100000
HP:0010848,0.00018499,2.400000
HP:0010849,0.00031710,4.114103
HP:0010850,0.00058440,7.582020
HP:0010851,0.00269567,34.973590
HP:0010852,0.00041493,5.383333
HP:0010853,0.00003854,0.170000
HP:0010856,0.00008478,1.100000
HP:0010858,0.00004239,0.550000
HP:0010862,0.00438840,56.935112
HP:0010863,0.00072221,9.370000
HP:0010864,0.02631037,341.350737
HP:0010865,0.00042804,5.553333
HP:0010866,0.00018961,2.460000
HP:0010867,0.00004239,0.550000
HP:0010871,0.00104289,13.530490
HP:0010872,0.00068950,8.945594
HP:0010873,0.00028287,3.670000
HP:0010874,0.00042161,5.470000
HP:0010875,0.00012718,1.650000
HP:0010876,0.00020965,2.720000
HP:0010877,0.00003854,0.058824
HP:0010878,0.00005164,0.670000
HP:0010880,0.00170689,22.145236
HP:0010881,0.00012487,1.620000
HP:0010882,0.00018813,2.440785
HP:0010883,0.00011630,1.508824
HP:0010884,0.00009018,1.170000
HP:0010885,0.00139060,18.041667
HP:0010886,0.00033456,4.340556
HP:0010891,0.00007007,0.909091
HP:0010895,0.00005164,0.670000
HP:0010896,0.00011562,1.500000
HP:0010897,0.00006937,0.900000
HP:0010900,0.00003854,0.170000
HP:0010901,0.00006937,0.900000
HP:0010903,0.00011176,1.450000
HP:0010904,0.00015184,1.970000
HP:0010906,0.00015415,2.000000
HP:0010909,0.00005550,0.720000
HP:0010910,0.00034685,4.500000
HP:0010911,0.00033914,4.400000
HP:0010913,0.00032141,4.170000
HP:0010915,0.00004239,0.550000
HP:0010916,0.00004239,0.550000
HP:0010917,0.00008247,1.070000
HP:0010918,0.00003854,0.500000
HP:0010919,0.00006937,0.900000
HP:0010920,0.00027285,3.540000
HP:0010922,0.00003854,0.500000
HP:0010923,0.00020580,2.670000
HP:0010924,0.00011947,1.550000
HP:0010926,0.00003854,0.500000
HP:0010927,0.00004239,0.550000
HP:0010931,0.00003854,0.000000
HP:0010933,0.00019655,2.550000
HP:0010934,0.00031216,4.050000
HP:0010935,0.00060968,7.910000
HP:0010936,0.00005241,0.680000
HP:0010938,0.00005550,0.720000
HP:0010939,0.00008671,1.125000
HP:0010940,0.00004239,0.550000
HP:0010941,0.00009660,1.253333
HP:0010942,0.00004955,0.642857
HP:0010943,0.00019648,2.549145
HP:0010945,0.00045699,5.928987
HP:0010946,0.00042263,5.483221
HP:0010951,0.00003854,0.170000
HP:0010952,0.00024507,3.179524
HP:0010953,0.00018417,2.389444
HP:0010954,0.00008864,1.150000
HP:0010955,0.00006651,0.862857
HP:0010956,0.00034674,4.498571
HP:0010957,0.00041257,5.352637
HP:0010958,0.00045910,5.956414
HP:0010959,0.00010951,1.420833
HP:0010963,0.00032758,4.250000
HP:0010965,0.00004239,0.550000
HP:0010967,0.00004239,0.550000
HP:0010969,0.00018113,2.350000
HP:0010970,0.00010791,1.400000
HP:0010971,0.00007708,1.000000
HP:0010972,0.00127332,16.520000
HP:0010974,0.00004239,0.550000
HP:0010975,0.00013874,1.800000
HP:0010976,0.00419356,54.407222
HP:0010978,0.00169107,21.940000
HP:0010980,0.00011947,1.550000
HP:0010987,0.00011176,1.450000
HP:0010989,0.00009558,1.240000
HP:0010990,0.00003854,0.340000
HP:0010992,0.00003854,0.170000
HP:0010994,0.00037074,4.810000
HP:0010997,0.00021582,2.800000
HP:0010998,0.00007708,1.000000
HP:0010999,0.00003854,0.500000
HP:0011001,0.00324881,42.150000
HP:0011002,0.00132239,17.156667
HP:0011003,0.00561186,72.808237
HP:0011004,0.00005550,0.720000
HP:0011012,0.00010791,1.400000
HP:0011013,0.00004239,0.550000
HP:0011014,0.00003854,0.340000
HP:0011015,0.00003854,0.000000
HP:0011020,0.00015030,1.950000
HP:0011021,0.00027748,3.600000
HP:0011024,0.00125752,16.315000
HP:0011025,0.00023586,3.060000
HP:0011026,0.00003854,0.195000
HP:0011027,0.00028865,3.745000
HP:0011028,0.00006937,0.900000
HP:0011029,0.00038423,4.985000
HP:0011031,0.00043857,5.690000
HP:0011033,0.00011562,1.500000
HP:0011034,0.00049587,6.433478
HP:0011035,0.00010382,1.346923
HP:0011036,0.00011176,1.450000
HP:0011037,0.00016918,2.195000
HP:0011038,0.00004239,0.550000
HP:0011039,0.00118236,15.340000
HP:0011040,0.00029212,3.790000
HP:0011042,0.00005550,0.720000
HP:0011043,0.00008247,1.070000
HP:0011044,0.00003854,0.340000
HP:0011050,0.00005781,0.750000
HP:0011051,0.00020580,2.670000
HP:0011052,0.00003854,0.222222
HP:0011053,0.00003854,0.392222
HP:0011054,0.00007530,0.976923
HP:0011055,0.00007708,1.000000
HP:0011056,0.00005096,0.661111
HP:0011057,0.00003854,0.222222
HP:0011060,0.00011562,1.500000
HP:0011061,0.00004239,0.550000
HP:0011062,0.00003854,0.200000
HP:0011064,0.00004239,0.550000
HP:0011065,0.00038693,5.020000
HP:0011067,0.00003854,0.195000
HP:0011068,0.00013411,1.740000
HP:0011069,0.00171975,22.312082
HP:0011070,0.00006937,0.900000
HP:0011071,0.00003854,0.170000
HP:0011072,0.00011176,1.450000
HP:0011073,0.00066903,8.680000
HP:0011074,0.00003854,0.170000
HP:0011077,0.00003854,0.500000
HP:0011078,0.00019346,2.510000
HP:0011079,0.00013643,1.770000
HP:0011081,0.00012615,1.636667
HP:0011082,0.00010277,1.333333
HP:0011084,0.00027748,3.600000
HP:0011085,0.00008093,1.050000
HP:0011087,0.00041159,5.340000
HP:0011090,0.00027234,3.533333
HP:0011092,0.00009018,1.170000
HP:0011094,0.00058184,7.548766
HP:0011095,0.00003854,0.333333
HP:0011096,0.00180309,23.393306
HP:0011097,0.00307668,39.916796
HP:0011098,0.00164300,21.316325
HP:0011099,0.00016159,2.096429
HP:0011100,0.00058122,7.540741
HP:0011102,0.00017985,2.333333
HP:0011103,0.00015377,1.995000
HP:0011106,0.00061469,7.975000
HP:0011107,0.00139622,18.114524
HP:0011108,0.00443611,57.554109
HP:0011109,0.00212070,27.514016
HP:0011110,0.00067901,8.809481
HP:0011112,0.00030831,4.000000
HP:0011113,0.00004239,0.550000
HP:0011114,0.00003854,0.500000
HP:0011115,0.00004239,0.550000
HP:0011116,0.00004239,0.550000
HP:0011117,0.00066826,8.670000
HP:0011118,0.00039078,5.070000
HP:0011120,0.00139003,18.034286
HP:0011121,0.00075420,9.785000
HP:0011122,0.00013874,1.800000
HP:0011123,0.00147508,19.137721
HP:0011124,0.00022352,2.900000
HP:0011125,0.00006937,0.900000
HP:0011126,0.00007708,1.000000
HP:0011127,0.00014645,1.900000
HP:0011129,0.00015415,2.000000
HP:0011130,0.00004239,0.550000
HP:0011131,0.00006808,0.883333
HP:0011132,0.00022458,2.913636
HP:0011133,0.00022352,2.900000
HP:0011134,0.00024896,3.230000
HP:0011136,0.00010791,1.400000
HP:0011138,0.00003854,0.025000
HP:0011140,0.00003854,0.170000
HP:0011147,0.00138790,18.006671
HP:0011149,0.00008992,1.166667
HP:0011150,0.00040114,5.204444
HP:0011151,0.00008710,1.130000
HP:0011152,0.00006860,0.890000
HP:0011153,0.00139343,18.078333
HP:0011154,0.00020708,2.686667
HP:0011157,0.00015698,2.036667
HP:0011158,0.00007309,0.948276
HP:0011159,0.00009740,1.263636
HP:0011161,0.00003854,0.285909
HP:0011163,0.00003854,0.340000
HP:0011165,0.00018898,2.451818
HP:0011166,0.00032330,4.194444
HP:0011167,0.00054671,7.093068
HP:0011168,0.00021582,2.800000
HP:0011169,0.00046647,6.052033
HP:0011170,0.00021900,2.841302
HP:0011171,0.00047437,6.154444
HP:0011172,0.00027928,3.623333
HP:0011174,0.00003854,0.340000
HP:0011181,0.00005164,0.670000
HP:0011182,0.00169082,21.936667
HP:0011185,0.00054853,7.116667
HP:0011188,0.00015415,2.000000
HP:0011190,0.00003854,0.170000
HP:0011193,0.00044859,5.820000
HP:0011194,0.00003854,0.170000
HP:0011195,0.00023332,3.027143
HP:0011196,0.00021569,2.798333
HP:0011197,0.00016032,2.080000
HP:0011198,0.00056889,7.380769
HP:0011199,0.00012409,1.610000
HP:0011201,0.00005550,0.720000
HP:0011203,0.00028185,3.656667
HP:0011204,0.00008478,1.100000
HP:0011210,0.00003854,0.076923
HP:0011215,0.00004239,0.550000
HP:0011217,0.00003854,0.500000
HP:0011219,0.00013797,1.790000
HP:0011220,0.01552935,201.477793
HP:0011221,0.00012101,1.570000
HP:0011222,0.00007708,1.000000
HP:0011223,0.00006937,0.900000
HP:0011224,0.00031499,4.086667
HP:0011225,0.00032317,4.192857
HP:0011227,0.00551997,71.616154
HP:0011228,0.00110455,14.330490
HP:0011229,0.00122840,15.937261
HP:0011230,0.00027459,3.562500
HP:0011231,0.00039683,5.148413
HP:0011232,0.00021710,2.816667
HP:0011234,0.00014645,1.900000
HP:0011235,0.00003854,0.250000
HP:0011236,0.00015415,2.000000
HP:0011237,0.00003854,0.111111
HP:0011238,0.00003854,0.375000
HP:0011240,0.00008478,1.100000
HP:0011245,0.00008992,1.166667
HP:0011246,0.00019809,2.570000
HP:0011247,0.00008093,1.050000
HP:0011251,0.00008890,1.153333
HP:0011252,0.00003854,0.500000
HP:0011255,0.00003854,0.170000
HP:0011261,0.00017985,2.333333
HP:0011265,0.00010431,1.353333
HP:0011266,0.00032886,4.266667
HP:0011267,0.00025204,3.270000
HP:0011268,0.00007130,0.925000
HP:0011270,0.00003854,0.250000
HP:0011271,0.00003854,0.220000
HP:0011272,0.00046079,5.978333
HP:0011273,0.00122681,15.916667
HP:0011274,0.00059324,7.696667
HP:0011275,0.00011562,1.500000
HP:0011276,0.00066286,8.600000
HP:0011277,0.00003854,0.170000
HP:0011280,0.00003854,0.000000
HP:0011281,0.00003854,0.500000
HP:0011284,0.00010277,1.333333
HP:0011285,0.00007708,1.000000
HP:0011286,0.00003854,0.500000
HP:0011289,0.00004832,0.626923
HP:0011290,0.00003854,0.170000
